#  b = [b0:  0.02868000, b1:  0.00080000, b2: -0.02788000]
#  a = [a0:  1.00000000, a1: -2.00000000, a2:  1.00000000]
#  index      real(x)      imag(x)      real(y)      imag(y)        error
   39273   0.54429275  -0.83889532  -0.38069132   0.92470217  -2.95659065
   39274   0.98798162   0.15457134  -0.37254944   0.92801237  -1.79735744
   39275   0.26206243   0.96505094  -0.25158086   0.96783626  -0.51947200
   39276  -0.77409571   0.63306862  -0.19255620   0.98128593   0.69151902
   39277  -0.89385152  -0.44836304  -0.20117325   0.97955567   1.83317387
   39278   0.04456612  -0.99900645  -0.27654037   0.96100229   2.90598130
   39279   0.93022484  -0.36699018  -0.41073370   0.91175538  -2.36982632
   39280   0.71464998   0.69948220  -0.43374887   0.90103382  -1.24477291
   39281  -0.34695312   0.93788248  -0.34886909   0.93717146  -0.00204364
   39282  -0.99782068   0.06598380  -0.32219175   0.94667441   1.17672074
   39283  -0.46743232  -0.88402885  -0.36119369   0.93249083   2.28566098
   39284   0.61631918  -0.78749645  -0.45865524   0.88861430  -2.95401382
   39285   0.97044992   0.24130252  -0.45082754   0.89261109  -1.79478061
   39286   0.17572723   0.98443890  -0.33510405   0.94218111  -0.51836008
   39287  -0.82702768   0.56216121  -0.27794781   0.96059620   0.69214261
   39288  -0.85071754  -0.52562308  -0.28731522   0.95783609   1.83282101
   39289   0.13270254  -0.99115592  -0.36028290   0.93284309   2.90611672
   39290   0.95902461  -0.28332278  -0.48960572   0.87194395  -2.36969090
   39291   0.65001893   0.75991803  -0.51200426   0.85898292  -1.24512577
   39292  -0.42850247   0.90354061  -0.42978507   0.90293121  -0.00141999
   39293  -0.99974728  -0.02248058  -0.40449145   0.91454178   1.17685616
   39294  -0.38745540  -0.92188847  -0.44165125   0.89718682   2.28628445
   39295   0.68352008  -0.72993171  -0.53571010   0.84440196  -2.95436692
   39296   0.94531995   0.32614440  -0.52826798   0.84907770  -1.79513359
   39297   0.08801615   0.99611902  -0.41740051   0.90872264  -0.51871300
   39298  -0.87348431   0.48685223  -0.36210415   0.93213767   0.69178963
   39299  -0.80092275  -0.59876770  -0.37028268   0.92891914   1.83344460
   39300   0.21979994  -0.97554499  -0.44077489   0.89761770   2.90674019
   39301   0.98031557  -0.19743709  -0.56425297   0.82560194  -2.36906743
   39302   0.58029842   0.81440389  -0.58542734   0.81072485  -1.24450219
   39303  -0.50669676   0.86212432  -0.50738317   0.86172056  -0.00079635
   39304  -0.99384618  -0.11076894  -0.48406112   0.87503421   1.17650318
   39305  -0.30444482  -0.95252997  -0.51911676   0.85470337   2.28641987
   39306   0.74536926  -0.66665184  -0.60814953   0.79382253  -2.95423150
   39307   0.91278845   0.40843266  -0.60075885   0.79943031  -1.79451001
   39308  -0.00038406   0.99999994  -0.49555480   0.86857665  -0.51808941
   39309  -0.91310191   0.40773141  -0.44252720   0.89675510   0.69241327
   39310  -0.74485695  -0.66722417  -0.45082754   0.89261109   1.83358002
   39311   0.30517638  -0.95229584  -0.51869935   0.85495675   2.90638733
   39312   0.99393100  -0.11000553  -0.63492161   0.77257657  -2.36893201
   39313   0.50603443   0.86251330  -0.65506923   0.75556886  -1.24485517
   39314  -0.58092386   0.81395793  -0.58185893   0.81328970  -0.00114933
   39315  -0.98016363  -0.19819003  -0.55859607   0.82943982   1.17761505
   39316  -0.21905054  -0.97571349  -0.59253013   0.80554825   2.28655529
   39317   0.80138242  -0.59815234  -0.67512172   0.73770630  -2.95311952
   39318   0.87311012   0.48752302  -0.66933787   0.74295813  -1.79486299
   39319  -0.08878126   0.99605113  -0.57148737   0.82061088  -0.51941890
   39320  -0.94557023   0.32541817  -0.52203506   0.85292405   0.69010729
   39321  -0.68295920  -0.73045653  -0.52951121   0.84830296   1.83176219
   39322   0.38816339  -0.92159057  -0.59331656   0.80496925   2.90505791
   39323   0.99976426  -0.02171266  -0.70202649   0.71215087  -2.37074971
   39324   0.42780831   0.90386951  -0.72021902   0.69374675  -1.24618459
   39325  -0.65060246   0.75941849  -0.65285283   0.75748473  -0.00296709
   39326  -0.95880669  -0.28405935  -0.63152039   0.77535927   1.17530894
   39327  -0.13194118  -0.99125755  -0.66278219   0.74881226   2.28473759
   39328   0.85112107  -0.52496952  -0.73924601   0.67343551  -2.95542574
   39329   0.82659566   0.56279629  -0.73329866   0.67990667  -1.79619253
   39330  -0.17648333   0.98430365  -0.64206165   0.76665300  -0.51977187
   39331  -0.97063500   0.24055703  -0.59527999   0.80351830   0.69024253
   39332  -0.61571413  -0.78796959  -0.60270882   0.79796124   1.83140922
   39333   0.46811122  -0.88366956  -0.66241652   0.74913579   2.90470481
   39334   0.99776971   0.06675022  -0.76245981   0.64703560  -2.37110281
   39335   0.34623262   0.93814868  -0.77894717   0.62708950  -1.24653757
   39336  -0.71518707   0.69893306  -0.71750361   0.69655478  -0.00332004
   39337  -0.92994267  -0.36770457  -0.69784170   0.71625203   1.17495608
   39338  -0.04379876  -0.99904037  -0.72695947   0.68668038   2.28389621
   39339   0.89419568  -0.44767633  -0.79609644   0.60516977  -2.95577860
   39340   0.77360922   0.63366300  -0.79074687   0.61214328  -1.79654539
   39341  -0.26280361   0.96484935  -0.70756871   0.70664459  -0.52012479
   39342  -0.98810005   0.15381241  -0.66424346   0.74751633   0.68988961
   39343  -0.54364824  -0.83931315  -0.67114973   0.74132180   1.83105624
   39344   0.54439390  -0.83882970  -0.72595280   0.68774450   2.90484023
   39345   0.98796296   0.15469046  -0.81687564   0.57681382  -2.37145567
   39346   0.26194605   0.96508253  -0.83152777   0.55548322  -1.24689043
   39347  -0.77417201   0.63297528  -0.77618390   0.63050658  -0.00318468
   39348  -0.89379746  -0.44847080  -0.75865549   0.65149200   1.17460310
   39349   0.04468658  -0.99900103  -0.78473133   0.61983609   2.28403163
   39350   0.93026906  -0.36687800  -0.84666395   0.53212792  -2.95613146
   39351   0.71456563   0.69956839  -0.84195441   0.53954870  -1.79689837
   39352  -0.34706622   0.93784064  -0.76686502   0.64180839  -0.51950115
   39353  -0.99782866   0.06586348  -0.72662407   0.68703526   0.69148976
   39354  -0.46732572  -0.88408524  -0.73296660   0.68026465   1.83265650
   39355   0.61641413  -0.78742212  -0.78321570   0.62175006   2.90595198
   39356   0.97042084   0.24141954  -0.86410820   0.50330603  -2.37034369
   39357   0.17560853   0.98446006  -0.87660760   0.48120594  -1.24529028
   39358  -0.82709545   0.56206149  -0.82798499   0.56075025  -0.00158450
   39359  -0.85065418  -0.52572566  -0.81205952   0.58357459   1.17669153
   39360   0.13282205  -0.99113989  -0.83557391   0.54937804   2.28563166
   39361   0.95905876  -0.28320715  -0.88965929   0.45662495  -2.95453119
   39362   0.64992732   0.75999635  -0.88561165   0.46442649  -1.79529822
   39363  -0.42861143   0.90348893  -0.82024139   0.57201755  -0.51887757
   39364  -0.99974453  -0.02260113  -0.78442860   0.62021917   0.69162512
   39365  -0.38734424  -0.92193514  -0.79014874   0.61291516   1.83279181
   39366   0.68360811  -0.72984928  -0.83503699   0.55019379   2.90608740
   39367   0.94528061   0.32625836  -0.90495181   0.42551407  -2.36972022
   39368   0.08789604   0.99612963  -0.91546303   0.40240210  -1.24466670
   39369  -0.87354302   0.48674691  -0.87448442   0.48505357  -0.00193742
   39370  -0.80085051  -0.59886426  -0.86064750   0.50920123   1.17633867
   39371   0.21991757  -0.97551847  -0.88057172   0.47391292   2.28625536
   39372   0.98033935  -0.19731888  -0.92649055   0.37631801  -2.95439601
   39373   0.58020025   0.81447387  -0.92295951   0.38489705  -1.79467452
   39374  -0.50680071   0.86206323  -0.86728561   0.49781090  -0.51825392
   39375  -0.99383283  -0.11088878  -0.83584207   0.54896998   0.69224870
   39376  -0.30432996  -0.95256668  -0.84116316   0.54078144   1.83292723
   39377   0.74544960  -0.66656196  -0.88034022   0.47434282   2.90622282
   39378   0.91273922   0.40854272  -0.93880934   0.34443721  -2.36909652
   39379  -0.00050463   0.99999988  -0.94756383   0.31956661  -1.24501956
   39380  -0.91315109   0.40762129  -0.91368580   0.40642124  -0.00131378
   39381  -0.74477649  -0.66731399  -0.90181100   0.43213066   1.17745066
   39382   0.30529121  -0.95225906  -0.91896433   0.39434060   2.28639078
   39383   0.99394423  -0.10988568  -0.95594668   0.29354042  -2.95377231
   39384   0.50593042   0.86257428  -0.95318228   0.30239633  -1.79405093
   39385  -0.58102196   0.81388789  -0.90804404   0.41887465  -0.51860684
   39386  -0.98013973  -0.19830821  -0.88126498   0.47262251   0.69189578
   39387  -0.21893290  -0.97573990  -0.88538480   0.46485886   1.83355081
   39388   0.80145454  -0.59805572  -0.91857880   0.39523783   2.90684652
   39389   0.87305135   0.48762831  -0.96554667   0.26022995  -2.36896133
   39390  -0.08890136   0.99604046  -0.97195709   0.23515832  -1.24439597
   39391  -0.94560945   0.32530415  -0.94583374   0.32465142  -0.00069019
   39392  -0.68287116  -0.73053885  -0.93660408   0.35038948   1.17709768
   39393   0.38827452  -0.92154378  -0.95018381   0.31169018   2.28652620
   39394   0.99976689  -0.02159211  -0.97812474   0.20801920  -2.95363712
   39395   0.42769933   0.90392107  -0.97625870   0.21660785  -1.79440391
   39396  -0.65069401   0.75934005  -0.94114196   0.33801159  -0.51749492
   39397  -0.95877242  -0.28417495  -0.91934901   0.39344299   0.69251943
   39398  -0.13182166  -0.99127346  -0.92277145   0.38534769   1.83417439
   39399   0.85118431  -0.52486688  -0.94987893   0.31261793   2.90698171
   39400   0.82652777   0.56289595  -0.98474717   0.17399140  -2.36882591
   39401  -0.17660202   0.98428231  -0.98884702   0.14893466  -1.24377239
   39402  -0.97066402   0.24044000  -0.97091430   0.23942733  -0.00104314
   39403  -0.61561912  -0.78804386  -0.96387535   0.26635364   1.17723298
   39404   0.46821776  -0.88361311  -0.97398633   0.22660676   2.28666139
   39405   0.99776167   0.06687053  -0.99266785   0.12087422  -2.95350170
   39406   0.34611949   0.93819046  -0.99156713   0.12959406  -1.79426849
   39407  -0.71527135   0.69884682  -0.96730304   0.25362352  -0.51735955
   39408  -0.92989832  -0.36781672  -0.95048773   0.31076211   0.69265485
   39409  -0.04367830  -0.99904567  -0.95332980   0.30193084   1.83382154
   39410   0.89424962  -0.44756851  -0.97376460   0.22755781   2.90711713
   39411   0.77353281   0.63375628  -0.99630308   0.08590824  -2.36917877
   39412  -0.26291993   0.96481764  -0.99816293   0.06058651  -1.24412537
   39413  -0.98811859   0.15369326  -0.98818302   0.15327872  -0.00041951
   39414  -0.54354703  -0.83937871  -0.98353475   0.18071894   1.17785656
   39415   0.54449505  -0.83876407  -0.99018615   0.13975450   2.28679681
   39416   0.98794430   0.15480958  -0.99946243   0.03278573  -2.95336628
   39417   0.26182967   0.96511412  -0.99913567   0.04156869  -1.79413307
   39418  -0.77424836   0.63288194  -0.98599511   0.16677429  -0.51771253
   39419  -0.89374340  -0.44857860  -0.97420716   0.22565548   0.69279009
   39420   0.04480704  -0.99899566  -0.97625870   0.21660785   1.83395684
   39421   0.93031329  -0.36676583  -0.99011785   0.14023797   2.90676427
   39422   0.71448129   0.69965452  -0.99999905  -0.00138808  -2.36806679
   39423  -0.34717929   0.93779880  -0.99962831  -0.02726361  -1.24350166
   39424  -0.99783659   0.06574317  -0.99782312   0.06594684   0.00020412
   39425  -0.46721911  -0.88414156  -0.99569249   0.09271684   1.17750371
   39426   0.61650908  -0.78734779  -0.99863148   0.05229899   2.28742051
   39427   0.97039175   0.24153654  -0.99845541  -0.05555868  -2.95323110
   39428   0.17548981   0.98448128  -0.99892789  -0.04629340  -1.79350948
   39429  -0.82716322   0.56196171  -0.99682832   0.07958236  -0.51708889
   39430  -0.85059077  -0.52582824  -0.99032217   0.13878746   0.69292545
   39431   0.13294156  -0.99112386  -0.99150372   0.13007821   1.83458054
   39432   0.95909292  -0.28309152  -0.99857992   0.05327419   2.90787601
   39433   0.64983565   0.76007473  -0.99597365  -0.08964648  -2.36793160
   39434  -0.42872036   0.90343726  -0.99326402  -0.11587330  -1.24385464
   39435  -0.99974185  -0.02272167  -0.99973845  -0.02287046  -0.00014883
   39436  -0.38723308  -0.92198187  -0.99998516   0.00544783   1.17861557
   39437   0.68369609  -0.72976685  -0.99935007  -0.03604824   2.28755569
   39438   0.94524127   0.32637236  -0.98972470  -0.14298616  -2.95260739
   39439   0.08777593   0.99614024  -0.99087745  -0.13476583  -1.79386246
   39440  -0.87360173   0.48664159  -0.99993777  -0.01115348  -0.51939499
   39441  -0.80077833  -0.59896082  -0.99880439   0.04888539   0.69110763
   39442   0.22003520  -0.97549194  -0.99919546   0.04010507   1.83276260
   39443   0.98036313  -0.19720069  -0.99929619  -0.03751209   2.90557003
   39444   0.58010203   0.81454384  -0.98382598  -0.17912699  -2.36974931
   39445  -0.50690466   0.86200213  -0.97886145  -0.20452452  -1.24518418
   39446  -0.99381942  -0.11100861  -0.99359924  -0.11296285  -0.00196660
   39447  -0.30421510  -0.95260334  -0.99631625  -0.08575528   1.17582119
   39448   0.74553001  -0.66647208  -0.99202365  -0.12605186   2.28573799
   39449   0.91268992   0.40865275  -0.97279072  -0.23168549  -2.95442510
   39450  -0.00062521   0.99999982  -0.97478944  -0.22312672  -1.79519200
   39451  -0.91320020   0.40751120  -0.99505073  -0.09936836  -0.51925969
   39452  -0.74469602  -0.66740376  -0.99922103  -0.03946377   0.69124299
   39453   0.30540603  -0.95222223  -0.99881190  -0.04873205   1.83240974
   39454   0.99395746  -0.10976584  -0.99202365  -0.12605186   2.90521717
   39455   0.50582641   0.86263531  -0.96404612  -0.26573494  -2.37010217
   39456  -0.58112013   0.81381780  -0.95684719  -0.29059166  -1.24553704
   39457  -0.98011577  -0.19842640  -0.97965288  -0.20069928  -0.00231955
   39458  -0.21881524  -0.97576630  -0.98485863  -0.17335935   1.17595661
   39459   0.80152667  -0.59795904  -0.97681749  -0.21407381   2.28489685
   39460   0.87299252   0.48773357  -0.94838989  -0.31710666  -2.95477819
   39461  -0.08902146   0.99602973  -0.95114028  -0.30875906  -1.79554486
   39462  -0.94564867   0.32519013  -0.98230517  -0.18728726  -0.51961261
   39463  -0.68278307  -0.73062116  -0.99177557  -0.12798917   0.69089001
   39464   0.38838562  -0.92149693  -0.99054551  -0.13718458   1.83205688
   39465   0.99976945  -0.02147156  -0.97702610  -0.21311978   2.90535235
   39466   0.42759034   0.90397263  -0.93665785  -0.35024568  -2.37045527
   39467  -0.65078557   0.75926161  -0.92728126  -0.37436539  -1.24589002
   39468  -0.95873815  -0.28429055  -0.95783478  -0.28731948  -0.00316078
   39469  -0.13170213  -0.99128932  -0.96558660  -0.26008171   1.17560363
   39470   0.85124761  -0.52476424  -0.95411009  -0.29945603   2.28503203
   39471   0.82645988   0.56299561  -0.91650414  -0.40002519  -2.95513105
   39472  -0.17672069   0.98426104  -0.91998452  -0.39195463  -1.79589784
   39473  -0.97069299   0.24032295  -0.96194065  -0.27325839  -0.51947725
   39474  -0.61552411  -0.78811806  -0.97650284  -0.21550445   0.69053710
   39475   0.46832430  -0.88355666  -0.97446156  -0.22455440   1.83170378
   39476   0.99775362   0.06699084  -0.95440209  -0.29852414   2.90548778
   39477   0.34600639   0.93823218  -0.90187734  -0.43199223  -2.37080812
   39478  -0.71535558   0.69876057  -0.89039713  -0.45518458  -1.24624300
   39479  -0.92985398  -0.36792883  -0.92891747  -0.37028682  -0.00253716
   39480  -0.04355784  -0.99905092  -0.93869400  -0.34475148   1.17525065
   39481   0.89430362  -0.44746068  -0.92376828  -0.38295186   2.28467917
   39482   0.77345634   0.63384956  -0.87715083  -0.48021498  -2.95597219
   39483  -0.26303628   0.96478593  -0.88156813  -0.47205681  -1.79625070
   39484  -0.98813713   0.15357412  -0.93389302  -0.35755256  -0.51983017
   39485  -0.54344583  -0.83944428  -0.95352340  -0.30131894   0.69018418
   39486   0.54459614  -0.83869839  -0.95083833  -0.30968776   1.83183920
   39487   0.98792565   0.15492871  -0.92395520  -0.38250077   2.90464664
   39488   0.26171330   0.96514565  -0.85997903  -0.51032937  -2.37116098
   39489  -0.77432466   0.63278854  -0.84648579  -0.53241134  -1.24659586
   39490  -0.89368927  -0.44868633  -0.89238882  -0.45126730  -0.00289008
   39491   0.04492750  -0.99899024  -0.90439302  -0.42670038   1.17489779
   39492   0.93035752  -0.36665365  -0.88613594  -0.46342537   2.28432631
   39493   0.71439695   0.69974071  -0.83134174  -0.55576152  -2.95583701
   39494  -0.34729236   0.93775690  -0.83619422  -0.54843342  -1.79660368
   39495  -0.99784452   0.06562285  -0.89847493  -0.43902490  -0.52018315
   39496  -0.46711251  -0.88419789  -0.92283058  -0.38520601   0.68934298
   39497   0.61660403  -0.78727347  -0.91960132  -0.39285287   1.83148623
   39498   0.97036260   0.24165355  -0.88636214  -0.46299264   2.90429354
   39499   0.17537111   0.98450238  -0.81129360  -0.58463895  -2.37151408
   39500  -0.82723099   0.56186199  -0.79618937  -0.60504752  -1.24646056
   39501  -0.85052735  -0.52593082  -0.84881729  -0.52868629  -0.00324298
   39502   0.13306107  -0.99110782  -0.86295444  -0.50528175   1.17454481
   39503   0.95912701  -0.28297585  -0.84151006  -0.54024148   2.28397322
   39504   0.64974403   0.76015311  -0.77873725  -0.62735027  -2.95618987
   39505  -0.42882928   0.90338552  -0.78422087  -0.62048173  -1.79695666
   39506  -0.99973911  -0.02284222  -0.85621822  -0.51661432  -0.52004778
   39507  -0.38712189  -0.92202854  -0.88613594  -0.46342537   0.69143152
   39508   0.68378407  -0.72968441  -0.88202870  -0.47119567   1.83308637
   39509   0.94520193   0.32648632  -0.84308916  -0.53777379   2.90638208
   39510   0.08765582   0.99615079  -0.75748187  -0.65285623  -2.36991382
   39511  -0.87366039   0.48653623  -0.74033487  -0.67223823  -1.24534869
   39512  -0.80070609  -0.59905738  -0.79972088  -0.60037202  -0.00164285
   39513   0.22015281  -0.97546542  -0.81611854  -0.57788450   1.17663336
   39514   0.98038691  -0.19708247  -0.79143816  -0.61124927   2.28557348
   39515   0.58000380   0.81461376  -0.72134084  -0.69258022  -2.95458961
   39516  -0.50700861   0.86194098  -0.72740000  -0.68621367  -1.79535651
   39517  -0.99380606  -0.11112844  -0.80785406  -0.58938259  -0.51893592
   39518  -0.30410025  -0.95264006  -0.84203720  -0.53941941   0.69205499
   39519   0.74561036  -0.66638219  -0.83699667  -0.54720795   1.83322179
   39520   0.91264063   0.40876281  -0.79203469  -0.61047608   2.90602922
   39521  -0.00074579   0.99999970  -0.69690186  -0.71716648  -2.36977839
   39522  -0.91324931   0.40740108  -0.67846990  -0.73462820  -1.24472499
   39523  -0.74461555  -0.66749358  -0.74360847  -0.66861534  -0.00150749
   39524   0.30552083  -0.95218539  -0.76192701  -0.64766294   1.17676854
   39525   0.99397069  -0.10964599  -0.73439801  -0.67871904   2.28570890
   39526   0.50572240   0.86269629  -0.65776354  -0.75322449  -2.95396614
   39527  -0.58121824   0.81374770  -0.66435820  -0.74741435  -1.79473281
   39528  -0.98009187  -0.19854458  -0.75300127  -0.65801901  -0.51831228
   39529  -0.21869758  -0.97579271  -0.79113960  -0.61163563   0.69219047
   39530   0.80159873  -0.59786242  -0.78512895  -0.61933231   1.83286881
   39531   0.87293369   0.48783883  -0.73506051  -0.67800152   2.90616465
   39532  -0.08914156   0.99601895  -0.63126081  -0.77557063  -2.36915493
   39533  -0.94568783   0.32507610  -0.61098075  -0.79164547  -1.24458969
   39534  -0.68269497  -0.73070353  -0.68169165  -0.73163956  -0.00137216
   39535   0.38849673  -0.92145008  -0.70178807  -0.71238583   1.17690396
   39536   0.99977201  -0.02135101  -0.67234862  -0.74023467   2.28682065
   39537   0.42748132   0.90402418  -0.58831912  -0.80862886  -2.95431900
   39538  -0.65087712   0.75918311  -0.59579557  -0.80313611  -1.79459751
   39539  -0.95870388  -0.28440616  -0.69198310  -0.72191370  -0.51817691
   39540  -0.13158260  -0.99130523  -0.73373485  -0.67943591   0.69183743
   39541   0.85131091  -0.52466160  -0.72773498  -0.68585843   1.83349240
   39542   0.82639199   0.56309527  -0.67270994  -0.73990631   2.90678811
   39543  -0.17683938   0.98423970  -0.56034219  -0.82826120  -2.36901951
   39544  -0.97072196   0.24020591  -0.53872246  -0.84248328  -1.24445438
   39545  -0.61542904  -0.78819227  -0.61445373  -0.78895283  -0.00123680
   39546   0.46843085  -0.88350016  -0.63654774  -0.77123731   1.17752755
   39547   0.99774551   0.06711114  -0.60399944  -0.79698473   2.28646779
   39548   0.34589323   0.93827385  -0.51506883  -0.85714883  -2.95369530
   39549  -0.71543986   0.69867432  -0.52258235  -0.85258883  -1.79446220
   39550  -0.92980957  -0.36804095  -0.62556344  -0.78017330  -0.51804161
   39551  -0.04343738  -0.99905616  -0.67126352  -0.74121875   0.69246113
   39552   0.89435756  -0.44735283  -0.66435820  -0.74741435   1.83362782
   39553   0.77337992   0.63394284  -0.60438848  -0.79668975   2.90643525
   39554  -0.26315260   0.96475422  -0.48547661  -0.87424964  -2.36839581
   39555  -0.98815566   0.15345497  -0.46225902  -0.88674492  -1.24431896
   39556  -0.54334456  -0.83950979  -0.54282969  -0.83984280  -0.00061318
   39557   0.54469728  -0.83863276  -0.56599098  -0.82441145   1.17766285
   39558   0.98790699   0.15504783  -0.53129709  -0.84718555   2.28660321
   39559   0.26159692   0.96517724  -0.43784231  -0.89905179  -2.95307159
   39560  -0.77440095   0.63269520  -0.44485271  -0.89560372  -1.79481518
   39561  -0.89363521  -0.44879410  -0.55304098  -0.83315402  -0.51937103
   39562   0.04504795  -0.99898481  -0.60166192  -0.79875088   0.69064331
   39563   0.93040174  -0.36654148  -0.59422582  -0.80429822   1.83181000
   39564   0.71431255   0.69982684  -0.53046954  -0.84770399   2.90510559
   39565  -0.34740543   0.93771499  -0.40418527  -0.91467714  -2.37070203
   39566  -0.99785239   0.06550253  -0.38038173  -0.92482954  -1.24613678
   39567  -0.46700588  -0.88425422  -0.46485493  -0.88538688  -0.00243095
   39568   0.61669892  -0.78719908  -0.48888794  -0.87234658   1.17535686
   39569   0.97033346   0.24177055  -0.45270696  -0.89165938   2.28478527
   39570   0.17525241   0.98452353  -0.35449785  -0.93505681  -2.95537782
   39571  -0.82729870   0.56176221  -0.36270234  -0.93190503  -1.79614460
   39572  -0.85046393  -0.52603334  -0.47691599  -0.87894887  -0.51972401
   39573   0.13318057  -0.99109179  -0.52839833  -0.84899658   0.69029039
   39574   0.95916116  -0.28286022  -0.52049929  -0.85386211   1.83145702
   39575   0.64965236   0.76023144  -0.45357749  -0.89121681   2.90524101
   39576  -0.42893821   0.90333384  -0.32141250  -0.94693929  -2.37105489
   39577  -0.99973631  -0.02296277  -0.29680184  -0.95493907  -1.24648964
   39578  -0.38701072  -0.92207521  -0.38444224  -0.92314905  -0.00278393
   39579   0.68387204  -0.72960192  -0.40953773  -0.91229320   1.17500389
   39580   0.94516253   0.32660028  -0.37178552  -0.92831868   2.28443241
   39581   0.08753570   0.99616140  -0.27011243  -0.96282881  -2.95573068
   39582  -0.87371904   0.48643088  -0.27856427  -0.96041757  -1.79649746
   39583  -0.80063385  -0.59915394  -0.39702711  -0.91780686  -0.52007693
   39584   0.22027043  -0.97543883  -0.45140034  -0.89232153   0.69042575
   39585   0.98041070  -0.19696425  -0.44310266  -0.89647090   1.83159244
   39586   0.57990557   0.81468368  -0.37269190  -0.92795515   2.90488815
   39587  -0.50711250   0.86187983  -0.23610306  -0.97172803  -2.37140799
   39588  -0.99379265  -0.11124828  -0.21087955  -0.97751206  -1.24684262
   39589  -0.30398536  -0.95267671  -0.30099547  -0.95362556  -0.00313685
   39590   0.74569070  -0.66629225  -0.32695541  -0.94503975   1.17465103
   39591   0.91259134   0.40887284  -0.28792989  -0.95765150   2.28407955
   39592  -0.00086637   0.99999964  -0.18359524  -0.98300195  -2.95608377
   39593  -0.91329843   0.40729097  -0.19270685  -0.98125637  -1.79636228
   39594  -0.74453509  -0.66758335  -0.31400478  -0.94942141  -0.52042991
   39595   0.30563563  -0.95214856  -0.37042528  -0.92886227   0.69007277
   39596   0.99398392  -0.10952614  -0.36179209  -0.93225878   1.83123946
   39597   0.50561839   0.86275727  -0.28886497  -0.95736986   2.90453506
   39598  -0.58131635   0.81367767  -0.14893025  -0.98884773  -2.37176085
   39599  -0.98006791  -0.19866274  -0.12377749  -0.99230999  -1.24670732
   39600  -0.21857992  -0.97581905  -0.21517320  -0.97657591  -0.00348978
   39601   0.80167085  -0.59776574  -0.24179269  -0.97032791   1.17429805
   39602   0.87287492   0.48794410  -0.20180188  -0.97942638   2.28372645
   39603  -0.08926165   0.99600822  -0.09562907  -0.99541706  -2.95643663
   39604  -0.94572705   0.32496208  -0.10437405  -0.99453813  -1.79720342
   39605  -0.68260682  -0.73078585  -0.22945492  -0.97331929  -0.51980621
   39606   0.38860783  -0.92140323  -0.28839746  -0.95751077   0.69167298
   39607   0.99977463  -0.02123046  -0.27903318  -0.96028143   1.83235145
   39608   0.42737234   0.90407568  -0.20467043  -0.97883093   2.90613532
   39609  -0.65096867   0.75910461  -0.06301881  -0.99801236  -2.36967230
   39610  -0.95866960  -0.28452176  -0.03717311  -0.99930882  -1.24510717
   39611  -0.13146308  -0.99132109  -0.12958965  -0.99156773  -0.00188960
   39612   0.85137415  -0.52455896  -0.15713324  -0.98757744   1.17638648
   39613   0.82632411   0.56319487  -0.11650633  -0.99318993   2.28581500
   39614  -0.17695805   0.98421842  -0.00886125  -0.99996072  -2.95483637
   39615  -0.97075093   0.24008887  -0.01764952  -0.99984425  -1.79560328
   39616  -0.61533403  -0.78826648  -0.14361693  -0.98963338  -0.51869434
   39617   0.46853736  -0.88344365  -0.20228010  -0.97932774   0.69132006
   39618   0.99773741   0.06723145  -0.19366503  -0.98106772   1.83297503
   39619   0.34578010   0.93831557  -0.11747619  -0.99307573   2.90627074
   39620  -0.71552408   0.69858807   0.02580373  -0.99966705  -2.37002516
   39621  -0.92976522  -0.36815307   0.05117486  -0.99868971  -1.24497175
   39622  -0.04331691  -0.99906141  -0.04156424  -0.99913585  -0.00175425
   39623   0.89441150  -0.44724500  -0.06935253  -0.99759221   1.17652178
   39624   0.77330351   0.63403606  -0.02838881  -0.99959695   2.28595042
   39625  -0.26326892   0.96472245   0.07894702  -0.99687880  -2.95421267
   39626  -0.98817414   0.15333582   0.07018245  -0.99753416  -1.79497969
   39627  -0.54324335  -0.83957529  -0.05570752  -0.99844712  -0.51855898
   39628   0.54479843  -0.83856708  -0.11553637  -0.99330324   0.69194371
   39629   0.98788828   0.15516695  -0.10631631  -0.99433237   1.83311045
   39630   0.26148054   0.96520877  -0.02887689  -0.99958295   2.90591764
   39631  -0.77447724   0.63260180   0.11296728  -0.99359870  -2.36891317
   39632  -0.89358109  -0.44890186   0.13912338  -0.99027508  -1.24483633
   39633   0.04516841  -0.99897939   0.04629786  -0.99892765  -0.00113063
   39634   0.93044591  -0.36642930   0.01896952  -0.99982005   1.17665720
   39635   0.71422815   0.69991297   0.05946290  -0.99823052   2.28657389
   39636  -0.34751850   0.93767315   0.16662730  -0.98601997  -2.95407748
   39637  -0.99786031   0.06538221   0.15747263  -0.98752338  -1.79435599
   39638  -0.46689928  -0.88431048   0.03214872  -0.99948311  -0.51793545
   39639   0.61679387  -0.78712475  -0.02741262  -0.99962419   0.69207901
   39640   0.97030431   0.24188754  -0.01862592  -0.99982655   1.83373392
   39641   0.17513369   0.98454463   0.05848804  -0.99828809   2.90702963
   39642  -0.82736647   0.56166250   0.20070365  -0.97965199  -2.36926627
   39643  -0.85040051  -0.52613586   0.22598593  -0.97413057  -1.24470115
   39644   0.13330007  -0.99107569   0.13428642  -0.99094254  -0.00099531
   39645   0.95919526  -0.28274456   0.10665802  -0.99429578   1.17728078
   39646   0.64956069   0.76030976   0.14782149  -0.98901403   2.28622103
